freq,mag,phase
6.34040607207121e+005,-7.20059391051073e+001,-8.99856177881470e+001
6.38450708388542e+005,-7.20661451004727e+001,-8.99857171333368e+001
6.42891484249486e+005,-7.21263510958900e+001,-8.99858157922994e+001
6.47363148149222e+005,-7.21865570913584e+001,-8.99859137697749e+001
6.51865914931049e+005,-7.22467630868773e+001,-8.99860110704706e+001
6.56400000932621e+005,-7.23069690824459e+001,-8.99861076990613e+001
6.60965623996338e+005,-7.23671750780636e+001,-8.99862036601897e+001
6.65563003479815e+005,-7.24273810737297e+001,-8.99862989584663e+001
6.70192360266419e+005,-7.24875870694436e+001,-8.99863935984696e+001
6.74853916775882e+005,-7.25477930652045e+001,-8.99864875847468e+001
6.79547896974990e+005,-7.26079990610118e+001,-8.99865809218134e+001
6.84274526388337e+005,-7.26682050568649e+001,-8.99866736141538e+001
6.89034032109169e+005,-7.27284110527632e+001,-8.99867656662216e+001
6.93826642810287e+005,-7.27886170487060e+001,-8.99868570824393e+001
6.98652588755040e+005,-7.28488230446927e+001,-8.99869478671992e+001
7.03512101808381e+005,-7.29090290407227e+001,-8.99870380248630e+001
7.08405415448017e+005,-7.29692350367954e+001,-8.99871275597624e+001
7.13332764775616e+005,-7.30294410329103e+001,-8.99872164761991e+001
7.18294386528111e+005,-7.30896470290667e+001,-8.99873047784452e+001
7.23290519089067e+005,-7.31498530252641e+001,-8.99873924707431e+001
7.28321402500142e+005,-7.32100590215019e+001,-8.99874795573062e+001
7.33387278472611e+005,-7.32702650177796e+001,-8.99875660423185e+001
7.38488390398988e+005,-7.33304710140965e+001,-8.99876519299353e+001
7.43624983364714e+005,-7.33906770104523e+001,-8.99877372242830e+001
7.48797304159934e+005,-7.34508830068462e+001,-8.99878219294596e+001
7.54005601291355e+005,-7.35110890032779e+001,-8.99879060495350e+001
7.59250124994183e+005,-7.35712949997467e+001,-8.99879895885505e+001
7.64531127244150e+005,-7.36315009962523e+001,-8.99880725505200e+001
7.69848861769616e+005,-7.36917069927940e+001,-8.99881549394294e+001
7.75203584063763e+005,-7.37519129893714e+001,-8.99882367592370e+001
7.80595551396867e+005,-7.38121189859839e+001,-8.99883180138740e+001
7.86025022828660e+005,-7.38723249826312e+001,-8.99883987072442e+001
7.91492259220778e+005,-7.39325309793127e+001,-8.99884788432247e+001
7.96997523249294e+005,-7.39927369760279e+001,-8.99885584256656e+001
8.02541079417335e+005,-7.40529429727764e+001,-8.99886374583904e+001
8.08123194067795e+005,-7.41131489695577e+001,-8.99887159451964e+001
8.13744135396130e+005,-7.41733549663714e+001,-8.99887938898545e+001
8.19404173463239e+005,-7.42335609632170e+001,-8.99888712961095e+001
8.25103580208447e+005,-7.42937669600942e+001,-8.99889481676805e+001
8.30842629462564e+005,-7.43539729570023e+001,-8.99890245082608e+001
8.36621596961047e+005,-7.44141789539411e+001,-8.99891003215182e+001
8.42440760357242e+005,-7.44743849509101e+001,-8.99891756110952e+001
8.48300399235727e+005,-7.45345909479090e+001,-8.99892503806092e+001
8.54200795125746e+005,-7.45947969449371e+001,-8.99893246336525e+001
8.60142231514732e+005,-7.46550029419943e+001,-8.99893983737926e+001
8.66124993861930e+005,-7.47152089390800e+001,-8.99894716045723e+001
8.72149369612112e+005,-7.47754149361939e+001,-8.99895443295102e+001
8.78215648209385e+005,-7.48356209333356e+001,-8.99896165521002e+001
8.84324121111099e+005,-7.48958269305047e+001,-8.99896882758124e+001
8.90475081801852e+005,-7.49560329277009e+001,-8.99897595040927e+001
8.96668825807585e+005,-7.50162389249237e+001,-8.99898302403635e+001
9.02905650709789e+005,-7.50764449221728e+001,-8.99899004880231e+001
9.09185856159795e+005,-7.51366509194478e+001,-8.99899702504467e+001
9.15509743893176e+005,-7.51968569167485e+001,-8.99900395309861e+001
9.21877617744239e+005,-7.52570629140743e+001,-8.99901083329699e+001
9.28289783660627e+005,-7.53172689114250e+001,-8.99901766597037e+001
9.34746549718020e+005,-7.53774749088003e+001,-8.99902445144703e+001
9.41248226134929e+005,-7.54376809061997e+001,-8.99903119005298e+001
9.47795125287608e+005,-7.54978869036230e+001,-8.99903788211199e+001
9.54387561725060e+005,-7.55580929010699e+001,-8.99904452794557e+001
9.61025852184149e+005,-7.56182988985399e+001,-8.99905112787302e+001
9.67710315604816e+005,-7.56785048960329e+001,-8.99905768221145e+001
9.74441273145409e+005,-7.57387108935484e+001,-8.99906419127576e+001
9.81219048198105e+005,-7.57989168910862e+001,-8.99907065537868e+001
9.88043966404453e+005,-7.58591228886460e+001,-8.99907707483078e+001
9.94916355671018e+005,-7.59193288862274e+001,-8.99908344994049e+001
1.00183654618514e+006,-7.59795348838301e+001,-8.99908978101410e+001
1.00880487043078e+006,-7.60397408814540e+001,-8.99909606835579e+001
1.01582166320452e+006,-7.60999468790986e+001,-8.99910231226765e+001
1.02288726163164e+006,-7.61601528767637e+001,-8.99910851304965e+001
1.03000200518230e+006,-7.62203588744490e+001,-8.99911467099973e+001
1.03716623568786e+006,-7.62805648721542e+001,-8.99912078641374e+001
1.04438029735733e+006,-7.63407708698791e+001,-8.99912685958551e+001
1.05164453679385e+006,-7.64009768676233e+001,-8.99913289080681e+001
1.05895930301139e+006,-7.64611828653867e+001,-8.99913888036743e+001
1.06632494745152e+006,-7.65213888631690e+001,-8.99914482855513e+001
1.07374182400025e+006,-7.65815948609698e+001,-8.99915073565570e+001
1.08121028900507e+006,-7.66418008587890e+001,-8.99915660195295e+001
1.08873070129209e+006,-7.67020068566262e+001,-8.99916242772873e+001
1.09630342218321e+006,-7.67622128544813e+001,-8.99916821326293e+001
1.10392881551356e+006,-7.68224188523540e+001,-8.99917395883353e+001
1.11160724764892e+006,-7.68826248502440e+001,-8.99917966471658e+001
1.11933908750335e+006,-7.69428308481511e+001,-8.99918533118622e+001
1.12712470655692e+006,-7.70030368460751e+001,-8.99919095851469e+001
1.13496447887354e+006,-7.70632428440158e+001,-8.99919654697237e+001
1.14285878111895e+006,-7.71234488419729e+001,-8.99920209682775e+001
1.15080799257878e+006,-7.71836548399461e+001,-8.99920760834749e+001
1.15881249517683e+006,-7.72438608379353e+001,-8.99921308179637e+001
1.16687267349339e+006,-7.73040668359403e+001,-8.99921851743739e+001
1.17498891478369e+006,-7.73642728339608e+001,-8.99922391553169e+001
1.18316160899655e+006,-7.74244788319966e+001,-8.99922927633863e+001
1.19139114879312e+006,-7.74846848300475e+001,-8.99923460011577e+001
1.19967792956568e+006,-7.75448908281133e+001,-8.99923988711890e+001
1.20802234945672e+006,-7.76050968261937e+001,-8.99924513760204e+001
1.21642480937800e+006,-7.76653028242887e+001,-8.99925035181743e+001
1.22488571302986e+006,-7.77255088223980e+001,-8.99925553001562e+001
1.23340546692060e+006,-7.77857148205213e+001,-8.99926067244538e+001
1.24198448038600e+006,-7.78459208186586e+001,-8.99926577935378e+001
1.25062316560899e+006,-7.79061268168096e+001,-8.99927085098619e+001
1.25932193763947e+006,-7.79663328149740e+001,-8.99927588758627e+001
1.26808121441425e+006,-7.80265388131518e+001,-8.99928088939602e+001
1.27690141677709e+006,-7.80867448113428e+001,-8.99928585665575e+001
1.28578296849898e+006,-7.81469508095467e+001,-8.99929078960411e+001
1.29472629629845e+006,-7.82071568077634e+001,-8.99929568847810e+001
1.30373182986211e+006,-7.82673628059927e+001,-8.99930055351310e+001
1.31280000186525e+006,-7.83275688042345e+001,-8.99930538494286e+001
1.32193124799268e+006,-7.83877748024885e+001,-8.99931018299949e+001
1.33112600695964e+006,-7.84479808007546e+001,-8.99931494791352e+001
1.34038472053285e+006,-7.85081867990327e+001,-8.99931967991389e+001
1.34970783355177e+006,-7.85683927973225e+001,-8.99932437922794e+001
1.35909579394999e+006,-7.86285987956239e+001,-8.99932904608147e+001
1.36854905277668e+006,-7.86888047939368e+001,-8.99933368069868e+001
1.37806806421835e+006,-7.87490107922610e+001,-8.99933828330225e+001
1.38765328562058e+006,-7.88092167905963e+001,-8.99934285411332e+001
1.39730517751009e+006,-7.88694227889425e+001,-8.99934739335149e+001
1.40702420361677e+006,-7.89296287872996e+001,-8.99935190123486e+001
1.41681083089604e+006,-7.89898347856674e+001,-8.99935637798000e+001
1.42666552955124e+006,-7.90500407840457e+001,-8.99936082380200e+001
1.43658877305623e+006,-7.91102467824344e+001,-8.99936523891447e+001
1.44658103817814e+006,-7.91704527808334e+001,-8.99936962352953e+001
1.45664280500029e+006,-7.92306587792424e+001,-8.99937397785784e+001
1.46677455694523e+006,-7.92908647776615e+001,-8.99937830210861e+001
1.47697678079799e+006,-7.93510707760903e+001,-8.99938259648959e+001
1.48724996672944e+006,-7.94112767745288e+001,-8.99938686120713e+001
1.49759460831988e+006,-7.94714827729769e+001,-8.99939109646611e+001
1.50801120258272e+006,-7.95316887714344e+001,-8.99939530247001e+001
1.51850024998838e+006,-7.95918947699012e+001,-8.99939947942093e+001
1.52906225448831e+006,-7.96521007683772e+001,-8.99940362751954e+001
1.53969772353924e+006,-7.97123067668622e+001,-8.99940774696514e+001
1.55040716812754e+006,-7.97725127653562e+001,-8.99941183795565e+001
1.56119110279374e+006,-7.98327187638589e+001,-8.99941590068763e+001
1.57205004565733e+006,-7.98929247623703e+001,-8.99941993535627e+001
1.58298451844157e+006,-7.99531307608903e+001,-8.99942394215541e+001
1.59399504649860e+006,-8.00133367594187e+001,-8.99942792127758e+001
1.60508215883468e+006,-8.00735427579554e+001,-8.99943187291394e+001
1.61624638813560e+006,-8.01337487565004e+001,-8.99943579725435e+001
1.62748827079227e+006,-8.01939547550534e+001,-8.99943969448737e+001
1.63880834692649e+006,-8.02541607536144e+001,-8.99944356480023e+001
1.65020716041690e+006,-8.03143667521833e+001,-8.99944740837888e+001
1.66168525892514e+006,-8.03745727507599e+001,-8.99945122540800e+001
1.67324319392211e+006,-8.04347787493442e+001,-8.99945501607098e+001
1.68488152071450e+006,-8.04949847479361e+001,-8.99945878054993e+001
1.69660079847147e+006,-8.05551907465353e+001,-8.99946251902573e+001
1.70840159025150e+006,-8.06153967451420e+001,-8.99946623167799e+001
1.72028446302948e+006,-8.06756027437559e+001,-8.99946991868509e+001
1.73224998772387e+006,-8.07358087423769e+001,-8.99947358022417e+001
1.74429873922424e+006,-8.07960147410050e+001,-8.99947721647116e+001
1.75643129641878e+006,-8.08562207396400e+001,-8.99948082760075e+001
1.76864824222221e+006,-8.09164267382819e+001,-8.99948441378644e+001
1.78095016360372e+006,-8.09766327369305e+001,-8.99948797520055e+001
1.79333765161518e+006,-8.10368387355858e+001,-8.99949151201417e+001
1.80581130141959e+006,-8.10970447342477e+001,-8.99949502439723e+001
1.81837171231960e+006,-8.11572507329161e+001,-8.99949851251849e+001
1.83101948778637e+006,-8.12174567315908e+001,-8.99950197654554e+001
1.84375523548849e+006,-8.12776627302719e+001,-8.99950541664481e+001
1.85657956732127e+006,-8.13378687289591e+001,-8.99950883298158e+001
1.86949309943605e+006,-8.13980747276526e+001,-8.99951222571998e+001
1.88249645226987e+006,-8.14582807263520e+001,-8.99951559502303e+001
1.89559025057523e+006,-8.15184867250574e+001,-8.99951894105260e+001
1.90877512345013e+006,-8.15786927237687e+001,-8.99952226396946e+001
1.92205170436831e+006,-8.16388987224859e+001,-8.99952556393326e+001
1.93542063120965e+006,-8.16991047212087e+001,-8.99952884110254e+001
1.94888254629083e+006,-8.17593107199372e+001,-8.99953209563476e+001
1.96243809639622e+006,-8.18195167186712e+001,-8.99953532768628e+001
1.97608793280892e+006,-8.18797227174108e+001,-8.99953853741240e+001
1.98983271134205e+006,-8.19399287161557e+001,-8.99954172496731e+001
2.00367309237029e+006,-8.20001347149060e+001,-8.99954489050418e+001
2.01760974086157e+006,-8.20603407136615e+001,-8.99954803417508e+001
2.03164332640906e+006,-8.21205467124223e+001,-8.99955115613107e+001
2.04577452326329e+006,-8.21807527111882e+001,-8.99955425652213e+001
2.06000401036461e+006,-8.22409587099591e+001,-8.99955733549722e+001
2.07433247137574e+006,-8.23011647087350e+001,-8.99956039320428e+001
2.08876059471467e+006,-8.23613707075158e+001,-8.99956342979022e+001
2.10328907358771e+006,-8.24215767063015e+001,-8.99956644540092e+001

2.11791860602280e+006,-8.24817827050919e+001,-8.99956944018128e+001
2.13264989490305e+006,-8.25419887038871e+001,-8.99957241427519e+001
2.14748364800051e+006,-8.26021947026869e+001,-8.99957536782552e+001
2.16242057801016e+006,-8.26624007014913e+001,-8.99957830097419e+001
2.17746140258419e+006,-8.27226067003002e+001,-8.99958121386213e+001
2.19260684436644e+006,-8.27828126991135e+001,-8.99958410662927e+001
2.20785763102713e+006,-8.28430186979313e+001,-8.99958697941462e+001
2.22321449529785e+006,-8.29032246967534e+001,-8.99958983235619e+001
2.23867817500672e+006,-8.29634306955798e+001,-8.99959266559105e+001
2.25424941311386e+006,-8.30236366944104e+001,-8.99959547925533e+001
2.26992895774710e+006,-8.30838426932452e+001,-8.99959827348421e+001
2.28571756223791e+006,-8.31440486920840e+001,-8.99960104841194e+001
2.30161598515758e+006,-8.32042546909269e+001,-8.99960380417185e+001
2.31762499035368e+006,-8.32644606897738e+001,-8.99960654089633e+001
2.33374534698679e+006,-8.33246666886247e+001,-8.99960925871688e+001
2.34997782956739e+006,-8.33848726874794e+001,-8.99961195776406e+001
2.36632321799313e+006,-8.34450786863380e+001,-8.99961463816757e+001
2.38278229758625e+006,-8.35052846852003e+001,-8.99961730005618e+001
2.39935585913138e+006,-8.35654906840663e+001,-8.99961994355778e+001
2.41604469891345e+006,-8.36256966829360e+001,-8.99962256879938e+001
2.43284961875601e+006,-8.36859026818094e+001,-8.99962517590711e+001
2.44977142605974e+006,-8.37461086806863e+001,-8.99962776500624e+001
2.46681093384122e+006,-8.38063146795667e+001,-8.99963033622115e+001
2.48396896077201e+006,-8.38665206784506e+001,-8.99963288967538e+001
2.50124633121800e+006,-8.39267266773380e+001,-8.99963542549162e+001
2.51864387527897e+006,-8.39869326762287e+001,-8.99963794379169e+001
2.53616242882852e+006,-8.40471386751227e+001,-8.99964044469659e+001
2.55380283355421e+006,-8.41073446740201e+001,-8.99964292832649e+001
2.57156593699798e+006,-8.41675506729207e+001,-8.99964539480069e+001
2.58945259259693e+006,-8.42277566718244e+001,-8.99964784423772e+001
2.60746365972423e+006,-8.42879626707314e+001,-8.99965027675525e+001
2.62560000373052e+006,-8.43481686696414e+001,-8.99965269247015e+001
2.64386249598539e+006,-8.44083746685545e+001,-8.99965509149849e+001
2.66225201391930e+006,-8.44685806674706e+001,-8.99965747395554e+001
2.68076944106571e+006,-8.45287866663897e+001,-8.99965983995575e+001
2.69941566710357e+006,-8.45889926653118e+001,-8.99966218961280e+001
2.71819158790000e+006,-8.46491986642367e+001,-8.99966452303958e+001
2.73709810555339e+006,-8.47094046631646e+001,-8.99966684034821e+001
2.75613612843672e+006,-8.47696106620952e+001,-8.99966914165002e+001
2.77530657124119e+006,-8.48298166610286e+001,-8.99967142705558e+001
2.79461035502020e+006,-8.48900226599648e+001,-8.99967369667469e+001
2.81404840723357e+006,-8.49502286589037e+001,-8.99967595061639e+001
2.83362166179211e+006,-8.50104346578452e+001,-8.99967818898898e+001
2.85333105910251e+006,-8.50706406567894e+001,-8.99968041190000e+001
2.87317754611249e+006,-8.51308466557362e+001,-8.99968261945626e+001
2.89316207635631e+006,-8.51910526546855e+001,-8.99968481176381e+001
2.91328561000061e+006,-8.52512586536374e+001,-8.99968698892799e+001
2.93354911389049e+006,-8.53114646525917e+001,-8.99968915105339e+001
2.95395356159600e+006,-8.53716706515485e+001,-8.99969129824390e+001
2.97449993345890e+006,-8.54318766505077e+001,-8.99969343060269e+001
2.99518921663978e+006,-8.54920826494694e+001,-8.99969554823219e+001
3.01602240516546e+006,-8.55522886484333e+001,-8.99969765123416e+001
3.03700049997678e+006,-8.56124946473996e+001,-8.99969973970964e+001
3.05812450897665e+006,-8.56727006463682e+001,-8.99970181375896e+001
3.07939544707851e+006,-8.57329066453391e+001,-8.99970387348178e+001
3.10081433625510e+006,-8.57931126443122e+001,-8.99970591897705e+001
3.12238220558751e+006,-8.58533186432875e+001,-8.99970795034306e+001
3.14410009131469e+006,-8.59135246422649e+001,-8.99970996767739e+001
3.16596903688316e+006,-8.59737306412445e+001,-8.99971197107698e+001
3.18799009299722e+006,-8.60339366402262e+001,-8.99971396063808e+001
3.21016431766939e+006,-8.60941426392100e+001,-8.99971593645627e+001
3.23249277627123e+006,-8.61543486381958e+001,-8.99971789862649e+001
3.25497654158457e+006,-8.62145546371836e+001,-8.99971984724301e+001
3.27761669385300e+006,-8.62747606361735e+001,-8.99972178239946e+001
3.30041432083384e+006,-8.63349666351653e+001,-8.99972370418880e+001
3.32337051785031e+006,-8.63951726341591e+001,-8.99972561270337e+001
3.34648638784424e+006,-8.64553786331548e+001,-8.99972750803487e+001
3.36976304142902e+006,-8.65155846321523e+001,-8.99972939027436e+001
3.39320159694296e+006,-8.65757906311517e+001,-8.99973125951228e+001
3.41680318050303e+006,-8.66359966301530e+001,-8.99973311583842e+001
3.44056892605898e+006,-8.66962026291561e+001,-8.99973495934198e+001
3.46449997544777e+006,-8.67564086281609e+001,-8.99973679011153e+001
3.48859747844850e+006,-8.68166146271675e+001,-8.99973860823503e+001
3.51286259283759e+006,-8.68768206261759e+001,-8.99974041379984e+001
3.53729648444445e+006,-8.69370266251860e+001,-8.99974220689270e+001
3.56190032720746e+006,-8.69972326241977e+001,-8.99974398759976e+001
3.58667530323040e+006,-8.70574386232111e+001,-8.99974575600658e+001
3.61162260283921e+006,-8.71176446222262e+001,-8.99974751219813e+001
3.63674342463924e+006,-8.71778506212429e+001,-8.99974925625877e+001
3.66203897557276e+006,-8.72380566202612e+001,-8.99975098827230e+001
3.68751047097701e+006,-8.72982626192810e+001,-8.99975270832195e+001
3.71315913464257e+006,-8.73584686183025e+001,-8.99975441649034e+001
3.73898619887214e+006,-8.74186746173254e+001,-8.99975611285955e+001
3.76499290453977e+006,-8.74788806163498e+001,-8.99975779751108e+001
3.79118050115049e+006,-8.75390866153758e+001,-8.99975947052588e+001
3.81755024690030e+006,-8.75992926144032e+001,-8.99976113198432e+001
3.84410340873665e+006,-8.76594986134321e+001,-8.99976278196622e+001
3.87084126241932e+006,-8.77197046124624e+001,-8.99976442055087e+001
3.89776509258170e+006,-8.77799106114941e+001,-8.99976604781699e+001
3.92487619279248e+006,-8.78401166105272e+001,-8.99976766384276e+001
3.95217586561787e+006,-8.79003226095617e+001,-8.99976926870582e+001
3.97966542268413e+006,-8.79605286085976e+001,-8.99977086248329e+001
4.00734618474061e+006,-8.80207346076347e+001,-8.99977244525173e+001
4.03521948172317e+006,-8.80809406066732e+001,-8.99977401708719e+001
4.06328665281814e+006,-8.81411466057130e+001,-8.99977557806519e+001
4.09154904652662e+006,-8.82013526047541e+001,-8.99977712826073e+001
4.12000802072925e+006,-8.82615586037964e+001,-8.99977866774828e+001
4.14866494275152e+006,-8.83217646028400e+001,-8.99978019660182e+001
4.17752118942938e+006,-8.83819706018848e+001,-8.99978171489479e+001
4.20657814717546e+006,-8.84421766009308e+001,-8.99978322270015e+001
4.23583721204564e+006,-8.85023825999780e+001,-8.99978472009034e+001
4.26529978980614e+006,-8.85625885990264e+001,-8.99978620713730e+001
4.29496729600105e+006,-8.86227945980759e+001,-8.99978768391247e+001
4.32484115602035e+006,-8.86830005971266e+001,-8.99978915048681e+001
4.35492280516841e+006,-8.87432065961785e+001,-8.99979060693078e+001
4.38521368873290e+006,-8.88034125952314e+001,-8.99979205331436e+001
4.41571526205429e+006,-8.88636185942854e+001,-8.99979348970704e+001
4.44642899059573e+006,-8.89238245933406e+001,-8.99979491617783e+001
4.47735635001347e+006,-8.89840305923967e+001,-8.99979633279527e+001
4.50849882622775e+006,-8.90442365914540e+001,-8.99979773962741e+001
4.53985791549424e+006,-8.91044425905123e+001,-8.99979913674186e+001
4.57143512447585e+006,-8.91646485895716e+001,-8.99980052420573e+001
4.60323197031518e+006,-8.92248545886319e+001,-8.99980190208569e+001
4.63524998070740e+006,-8.92850605876932e+001,-8.99980327044793e+001
4.66749069397362e+006,-8.93452665867555e+001,-8.99980462935821e+001
4.69995565913482e+006,-8.94054725858188e+001,-8.99980597888181e+001
4.73264643598629e+006,-8.94656785848831e+001,-8.99980731908357e+001
4.76556459517255e+006,-8.95258845839483e+001,-8.99980865002788e+001
4.79871171826280e+006,-8.95860905830144e+001,-8.99980997177868e+001
4.83208939782694e+006,-8.96462965820814e+001,-8.99981128439949e+001
4.86569923751206e+006,-8.97065025811493e+001,-8.99981258795336e+001
4.89954285211952e+006,-8.97667085802181e+001,-8.99981388250292e+001
4.93362186768247e+006,-8.98269145792878e+001,-8.99981516811038e+001
4.96793792154406e+006,-8.98871205783584e+001,-8.99981644483750e+001
5.00249266243603e+006,-8.99473265774298e+001,-8.99981771274562e+001
5.03728775055798e+006,-9.00075325765021e+001,-8.99981897189566e+001
5.07232485765708e+006,-9.00677385755752e+001,-8.99982022234812e+001
5.10760566710845e+006,-9.01279445746492e+001,-8.99982146416307e+001
5.14313187399601e+006,-9.01881505737239e+001,-8.99982269740018e+001
5.17890518519389e+006,-9.02483565727995e+001,-8.99982392211869e+001
5.21492731944851e+006,-9.03085625718758e+001,-8.99982513837746e+001
5.25120000746108e+006,-9.03687685709529e+001,-8.99982634623492e+001
5.28772499197082e+006,-9.04289745700308e+001,-8.99982754574909e+001
5.32450402783864e+006,-9.04891805691094e+001,-8.99982873697762e+001
5.36153888213147e+006,-9.05493865681888e+001,-8.99982991997772e+001
5.39883133420718e+006,-9.06095925672689e+001,-8.99983109480625e+001
5.43638317580004e+006,-9.06697985663497e+001,-8.99983226151965e+001
5.47419621110682e+006,-9.07300045654313e+001,-8.99983342017397e+001
5.51227225687348e+006,-9.07902105645135e+001,-8.99983457082487e+001
5.55061314248242e+006,-9.08504165635965e+001,-8.99983571352765e+001
5.58922071004044e+006,-9.09106225626801e+001,-8.99983684833721e+001
5.62809681446718e+006,-9.09708285617644e+001,-8.99983797530807e+001
5.66724332358426e+006,-9.10310345608494e+001,-8.99983909449437e+001
5.70666211820506e+006,-9.10912405599351e+001,-8.99984020594988e+001
5.74635509222502e+006,-9.11514465590214e+001,-8.99984130972801e+001
5.78632415271267e+006,-9.12116525581083e+001,-8.99984240588179e+001
5.82657122000126e+006,-9.12718585571958e+001,-8.99984349446388e+001
5.86709822778102e+006,-9.13320645562840e+001,-8.99984457552658e+001
5.90790712319204e+006,-9.13922705553728e+001,-8.99984564912184e+001
5.94899986691784e+006,-9.14524765544622e+001,-8.99984671530123e+001
5.99037843327961e+006,-9.15126825535522e+001,-8.99984777411599e+001
6.03204481033097e+006,-9.15728885526428e+001,-8.99984882561698e+001
6.07400099995360e+006,-9.16330945517340e+001,-8.99984986985472e+001
6.11624901795334e+006,-9.16933005508257e+001,-8.99985090687938e+001
6.15879089415707e+006,-9.17535065499181e+001,-8.99985193674079e+001
6.20162867251024e+006,-9.18137125490109e+001,-8.99985295948843e+001
6.24476441117507e+006,-9.18739185481043e+001,-8.99985397517143e+001
6.28820018262942e+006,-9.19341245471983e+001,-8.99985498383860e+001
6.33193807376636e+006,-9.19943305462928e+001,-8.99985598553840e+001
6.37598018599449e+006,-9.20545365453878e+001,-8.99985698031895e+001
6.42032863533882e+006,-9.21147425444834e+001,-8.99985796822805e+001
6.46498555254251e+006,-9.21749485435794e+001,-8.99985894931316e+001
6.50995308316918e+006,-9.22351545426760e+001,-8.99985992362142e+001
6.55523338770606e+006,-9.22953605417730e+001,-8.99986089119965e+001
6.60082864166772e+006,-9.23555665408706e+001,-8.99986185209432e+001
6.64674103570067e+006,-9.24157725399686e+001,-8.99986280635161e+001
6.69297277568853e+006,-9.24759785390671e+001,-8.99986375401736e+001
6.73952608285809e+006,-9.25361845381661e+001,-8.99986469513711e+001
6.78640319388597e+006,-9.25963905372656e+001,-8.99986562975606e+001
6.83360636100612e+006,-9.26565965363655e+001,-8.99986655791914e+001
6.88113785211801e+006,-9.27168025354659e+001,-8.99986747967092e+001
6.92899995089560e+006,-9.27770085345667e+001,-8.99986839505570e+001
6.97719495689706e+006,-9.28372145336679e+001,-8.99986930411745e+001
7.02572518567524e+006,-9.28974205327696e+001,-8.99987020689985e+001
7.07459296888896e+006,-9.29576265318717e+001,-8.99987110344629e+001
7.12380065441498e+006,-9.30178325309743e+001,-8.99987199379982e+001
7.17335060646085e+006,-9.30780385300772e+001,-8.99987287800323e+001
7.22324520567848e+006,-9.31382445291806e+001,-8.99987375609900e+001
7.27348684927853e+006,-9.31984505282844e+001,-8.99987462812932e+001
7.32407795114557e+006,-9.32586565273885e+001,-8.99987549413609e+001
7.37502094195408e+006,-9.33188625264931e+001,-8.99987635416092e+001
7.42631826928519e+006,-9.33790685255980e+001,-8.99987720824511e+001
7.47797239774433e+006,-9.34392745247034e+001,-8.99987805642972e+001
7.52998580907960e+006,-9.34994805238091e+001,-8.99987889875549e+001
7.58236100230104e+006,-9.35596865229152e+001,-8.99987973526289e+001
7.63510049380066e+006,-9.36198925220216e+001,-8.99988056599211e+001
7.68820681747337e+006,-9.36800985211284e+001,-8.99988139098306e+001
7.74168252483871e+006,-9.37403045202356e+001,-8.99988221027539e+001
7.79553018516345e+006,-9.38005105193431e+001,-8.99988302390845e+001
7.84975238558502e+006,-9.38607165184510e+001,-8.99988383192133e+001
7.90435173123580e+006,-9.39209225175592e+001,-8.99988463435287e+001
7.95933084536832e+006,-9.39811285166678e+001,-8.99988543124160e+001
8.01469236948127e+006,-9.40413345157767e+001,-8.99988622262582e+001
8.07043896344640e+006,-9.41015405148859e+001,-8.99988700854355e+001
8.12657330563635e+006,-9.41617465139954e+001,-8.99988778903255e+001
8.18309809305330e+006,-9.42219525131053e+001,-8.99988856413032e+001
8.24001604145857e+006,-9.42821585122155e+001,-8.99988933387410e+001
8.29732988550310e+006,-9.43423645113260e+001,-8.99989009830087e+001
8.35504237885883e+006,-9.44025705104368e+001,-8.99989085744736e+001
8.41315629435099e+006,-9.44627765095479e+001,-8.99989161135004e+001
8.47167442409134e+006,-9.45229825086593e+001,-8.99989236004513e+001
8.53059957961234e+006,-9.45831885077710e+001,-8.99989310356861e+001
8.58993459200216e+006,-9.46433945068830e+001,-8.99989384195620e+001
8.64968231204077e+006,-9.47036005059952e+001,-8.99989457524337e+001
8.70984561033688e+006,-9.47638065051078e+001,-8.99989530346536e+001
8.77042737746587e+006,-9.48240125042206e+001,-8.99989602665715e+001
8.83143052410866e+006,-9.48842185033337e+001,-8.99989674485349e+001
8.89285798119153e+006,-9.49444245024471e+001,-8.99989745808888e+001
8.95471270002700e+006,-9.50046305015607e+001,-8.99989816639760e+001
9.01699765245557e+006,-9.50648365006747e+001,-8.99989886981368e+001
9.07971583098854e+006,-9.51250424997888e+001,-8.99989956837090e+001
9.14287024895177e+006,-9.51852484989032e+001,-8.99990026210284e+001
9.20646394063044e+006,-9.52454544980179e+001,-8.99990095104281e+001
9.27049996141487e+006,-9.53056604971329e+001,-8.99990163522394e+001
9.33498138794730e+006,-9.53658664962480e+001,-8.99990231467908e+001
9.39991131826971e+006,-9.54260724953635e+001,-8.99990298944088e+001
9.46529287197265e+006,-9.54862784944791e+001,-8.99990365954176e+001
9.53112919034516e+006,-9.55464844935950e+001,-8.99990432501391e+001
9.59742343652566e+006,-9.56066904927111e+001,-8.99990498588931e+001
9.66417879565394e+006,-9.56668964918275e+001,-8.99990564219972e+001
9.73139847502420e+006,-9.57271024909441e+001,-8.99990629397665e+001
9.79908570423910e+006,-9.57873084900609e+001,-8.99990694125144e+001
9.86724373536502e+006,-9.58475144891779e+001,-8.99990758405517e+001
9.93587584308819e+006,-9.59077204882951e+001,-8.99990822241873e+001
1.00049853248721e+007,-9.59679264874126e+001,-8.99990885637279e+001
